# Time Magnitude Flag
19723.346790 2.675173 1
19723.346792 2.559551 1
19723.346802 2.428582 1
19723.346817 2.553643 1
19723.346843 2.110824 1
19723.346846 2.165069 1
19723.346847 2.392296 1
19723.346858 2.695569 1
19723.346868 2.379146 1
19723.346878 2.664458 1
19723.346894 2.731343 1
19723.346897 2.242186 1
19723.346919 2.363127 1
19723.346930 2.637557 1
19723.346934 2.286633 1
19723.346947 2.171886 1
19723.346970 2.575270 1
19723.346973 3.002902 1
19723.346984 3.847011 0
19723.346987 2.542713 1
19723.346989 2.412521 1
19723.347014 2.122430 1
19723.347016 3.002565 1
19723.347029 2.234895 1
19723.347031 2.281770 1
19723.347040 2.809633 1
19723.347053 2.094657 1
19723.347062 2.273300 1
19723.347066 3.433042 1
19723.347089 2.144352 1
19723.347091 2.139378 1
19723.347111 2.143806 1
19723.347154 2.649533 1
19723.347165 2.092927 1
19723.347188 2.368498 1
19723.347200 2.221656 1
19723.347235 2.460190 1
19723.347255 3.256436 0
19723.347290 2.185021 1
19723.347304 3.290011 1
19723.347312 2.093124 1
19723.347328 2.203861 1
19723.347350 2.096475 1
19723.347351 2.444786 1
19723.347355 2.398731 1
19723.347388 2.288398 1
19723.347393 3.056085 1
19723.347417 2.332966 1
19723.347422 3.579850 1
19723.347437 2.332890 1
19723.347450 2.496091 1
19723.347458 2.088907 1
19723.347462 2.435492 1
19723.347467 2.654867 1
19723.347468 2.229449 1
19723.347515 3.388776 1
19723.347516 2.291878 1
19723.347547 2.092751 1
19723.347548 2.149833 1
19723.347554 3.491878 0
19723.347584 2.618756 1
19723.347591 3.864880 0
19723.347595 2.747258 1
19723.347598 2.139547 1
19723.347602 2.375432 1
19723.347624 2.544934 1
19723.347634 2.144627 1
19723.347638 2.074711 1
19723.347650 2.384568 1
19723.347658 2.538881 1
19723.347662 2.271842 1
19723.347681 2.146203 1
19723.347696 2.091939 1
19723.347696 2.560934 1
19723.347704 2.178666 1
19723.347712 2.629353 1
19723.347714 2.600233 1
19723.347727 2.367760 1
19723.347741 2.995900 1
19723.347748 2.215995 1
19723.347750 2.503969 1
19723.347772 2.925670 1
19723.347775 2.957944 1
19723.347779 2.155435 1
19723.347783 2.491464 1
19723.347792 3.388707 1
19723.347811 2.223697 1
19723.347844 2.605397 1
19723.347851 2.395827 1
19723.347855 2.365743 1
19723.347860 2.172438 1
19723.347863 3.368658 1
19723.347870 3.216351 1
19723.347910 2.148533 1
19723.347938 2.065279 1
19723.347944 2.300475 1
19723.347947 2.450283 1
19723.347981 3.168442 1
19723.348008 2.645763 1
19723.348017 2.129751 1
19723.348027 2.558032 1
19723.348041 2.301695 1
19723.348046 2.312149 1
19723.348047 2.433134 1
19723.348062 3.170984 1
19723.348066 2.715530 1
19723.348070 2.425648 1
19723.348080 2.297700 1
19723.348107 2.793713 1
19723.348113 2.087978 1
19723.348117 2.190322 1
19723.348118 2.289473 1
19723.348122 2.155412 1
19723.348146 2.138022 1
19723.348147 3.114384 1
19723.348156 2.141521 1
19723.348160 2.277443 1
19723.348191 3.242843 1
19723.348220 2.508312 1
19723.348223 2.307096 1
19723.348232 3.332449 1
19723.348249 2.565821 1
19723.348251 2.367233 1
19723.348267 3.502220 0
19723.348347 2.624243 1
19723.348429 2.184960 1
19723.348459 2.127732 1
19723.348480 2.274958 1
19723.348504 2.104772 1
19723.348508 2.189151 1
19723.348535 3.171630 1
19723.348568 2.406900 1
19723.348582 2.221425 1
19723.348583 2.406275 1
19723.348597 2.165511 1
19723.348621 3.210595 1
19723.348700 2.116338 1
19723.348743 4.884884 0
19723.348754 2.088512 1
19723.348788 2.709382 1
19723.348823 2.292438 1
19723.348878 2.118803 1
19723.348993 2.249468 1
19723.349068 2.855212 1
19723.349074 3.133990 1
19723.349109 3.327258 1
19723.349161 2.128028 1
19723.349189 2.149024 1
19723.349204 2.313193 1
19723.349322 4.300734 0
19723.349347 2.329108 1
19723.349348 2.835246 1
19723.349356 2.406738 1
19723.349361 2.406945 1
19723.349409 2.229197 1
19723.349421 2.572059 1
19723.349421 2.065520 1
19723.349445 2.119739 1
19723.349471 2.163518 1
19723.349471 2.360945 1
19723.349484 2.115601 1
19723.349512 2.230694 1
19723.349525 2.246294 1
19723.349551 2.113769 1
19723.349598 2.808371 1
19723.349616 3.231394 1
19723.349622 2.071383 1
19723.349634 3.486103 1
19723.349635 3.334086 1
19723.349645 2.206643 1
19723.349690 3.774170 0
19723.349977 3.593300 0
19723.350221 4.353872 0
19723.350227 2.054725 1
19723.350227 2.118581 1
19723.350233 2.331964 1
19723.350237 2.173344 1
19723.350240 2.611588 1
19723.350251 2.378294 1
19723.350258 2.935428 1
19723.350268 2.140523 1
19723.350270 2.214202 1
19723.350273 2.511780 1
19723.350277 2.208129 1
19723.350278 2.318212 1
19723.350282 2.577735 1
19723.350285 2.288780 1
19723.350292 2.441054 1
19723.350307 2.091864 1
19723.350313 2.134728 1
19723.350319 2.426177 1
19723.350321 2.136871 1
19723.350353 2.714428 1
19723.350354 2.758601 1
19723.350377 2.772766 1
19723.350386 3.474005 1
19723.350395 2.160822 1
19723.350408 2.446320 1
19723.350414 2.151507 1
19723.350415 2.480316 1
19723.350415 2.241099 1
19723.350417 2.520228 1
19723.350426 2.249314 1
19723.350442 3.235175 1
19723.350443 2.109735 1
19723.350461 3.967067 0
19723.350691 4.089446 0
19723.351502 3.560207 0
19723.351856 3.636550 0
19723.352292 4.182900 0
19723.352298 2.172572 1
19723.352321 2.952872 1
19723.352323 2.465718 1
19723.352341 3.309811 1
19723.352349 2.599370 1
19723.352350 2.537745 1
19723.352353 2.160867 1
19723.352406 2.239412 1
19723.352411 2.130693 1
19723.352419 2.067779 1
19723.352423 2.126887 1
19723.352444 3.020843 1
19723.352466 2.201223 1
19723.352466 2.949329 1
19723.352467 2.421866 1
19723.352507 2.058094 1
19723.352516 2.204732 1
19723.352521 2.604272 1
19723.352526 2.148805 1
19723.352527 2.288260 1
19723.352539 2.164803 1
19723.352551 3.046158 1
19723.352551 2.868744 1
19723.352552 2.197516 1
19723.352554 2.365228 1
19723.352557 2.180677 1
19723.352575 3.269057 1
19723.352586 2.347290 1
19723.352602 2.459028 1
19723.352633 2.630441 1
19723.352638 2.393697 1
19723.352643 2.082819 1
19723.352664 2.386623 1
19723.352673 2.806916 1
19723.352675 2.070424 1
19723.352676 2.097962 1
19723.352680 2.418510 1
19723.352704 2.215352 1
19723.352711 2.304654 1
19723.352725 2.549189 1
19723.352773 2.303990 1
19723.352819 2.610850 1
19723.352849 2.079385 1
19723.352899 2.164833 1
19723.352915 3.188227 1
19723.352923 2.288964 1
19723.352942 2.417024 1
19723.352944 2.940628 1
19723.352980 2.104798 1
19723.352986 3.068013 1
19723.353021 3.285428 1
19723.353031 2.195603 1
19723.353035 2.570410 0
19723.353038 2.930449 1
19723.353045 2.465688 1
19723.353054 2.432687 1
19723.353058 2.980589 1
19723.353061 2.122040 1
19723.353105 3.224253 1
19723.353120 2.209442 1
19723.353121 2.304627 1
19723.353135 2.401149 1
19723.353155 2.993748 1
19723.353158 2.649226 1
19723.353180 2.076736 1
19723.353220 2.824673 1
19723.353226 2.342869 1
19723.353314 2.298800 1
19723.353317 2.765210 1
19723.353325 2.189495 1
19723.353326 2.398731 1
19723.353327 2.598979 1
19723.353330 3.022662 1
19723.353335 2.440825 1
19723.353339 2.104739 1
19723.353345 2.185516 1
19723.353376 2.167456 1
19723.353385 2.206606 1
19723.353386 2.225049 1
19723.353395 3.025630 1
19723.353405 2.189383 1
19723.353410 2.303503 1
19723.353426 2.546599 1
19723.353428 2.690837 1
19723.353433 3.345833 1
19723.353436 2.324630 1
19723.353442 2.997413 1
19723.353446 2.102758 1
19723.353456 2.405498 1
19723.353497 2.596588 1
19723.353512 4.481144 0
19723.353850 2.137723 1
19723.353904 2.665795 1
19723.353913 2.118627 1
19723.353960 2.827696 1
19723.354009 2.248423 1
19723.354079 2.451589 1
19723.354211 3.094157 1
19723.354268 2.375096 1
19723.354427 2.172468 1
19723.354446 4.114726 0
19723.354458 2.133769 1
19723.354512 2.089506 1
19723.354623 2.383947 1
19723.354644 2.605994 1
19723.354718 2.697740 1
19723.354722 2.417012 1
19723.354727 2.299516 1
19723.354751 3.299419 1
19723.354756 2.325937 1
19723.354788 2.220964 1
19723.354810 2.202723 1
19723.354829 2.051656 1
19723.355071 2.100753 1
19723.355073 2.464711 1
19723.355288 2.444777 1
19723.355332 3.337858 1
19723.355364 2.389865 1
19723.355406 2.878422 1
19723.355612 2.654390 1
19723.355654 2.614850 1
19723.355692 2.360295 0
19723.355953 3.415323 0
19723.356685 3.757212 0
19723.357429 2.948543 0
19723.357975 3.466690 0
19723.358561 3.774352 0
19723.359015 3.684434 0
19723.359748 3.115415 0
19723.359955 3.183030 0
19723.360969 3.131860 0
19723.361031 4.226762 0
19723.361045 2.667932 1
19723.361069 2.611472 1
19723.361083 2.375131 1
19723.361088 2.159124 1
19723.361088 2.111463 1
19723.361089 2.376332 1
19723.361107 2.071064 1
19723.361114 2.476098 1
19723.361120 2.275207 1
19723.361124 2.270234 1
19723.361125 3.231327 1
19723.361129 2.696491 1
19723.361132 2.147473 1
19723.361134 2.472451 1
19723.361134 2.482276 1
19723.361137 2.159571 1
19723.361145 2.783921 1
19723.361156 2.749401 1
19723.361161 2.277817 1
19723.361162 2.425920 1
19723.361163 2.643795 1
19723.361164 2.264370 1
19723.361181 2.760896 1
19723.361207 2.186215 1
19723.361216 2.618650 1
19723.361221 2.131573 1
19723.361232 2.539792 1
19723.361243 2.219553 1
19723.361247 2.063214 1
19723.361260 2.326179 1
19723.361262 2.374389 1
19723.361264 3.097769 1
19723.361285 2.465778 1
19723.361286 3.033726 1
19723.361287 2.137044 1
19723.361291 2.416751 1
19723.361302 2.246206 1
19723.361305 3.089228 1
19723.361307 2.440007 1
19723.361321 2.336383 1
19723.361323 2.150706 1
19723.361344 2.455638 1
19723.361352 2.311047 1
19723.361353 2.274475 1
19723.361354 2.690089 1
19723.361358 2.073884 1
19723.361361 2.266218 1
19723.361378 2.739286 1
19723.361379 3.092918 1
19723.361381 3.019323 1
19723.361388 2.062559 1
19723.361394 2.392051 1
19723.361400 2.193502 1
19723.361401 2.313655 1
19723.361425 2.210829 1
19723.361433 2.212056 1
19723.361435 3.041990 1
19723.361435 3.287060 1
19723.361438 2.056338 1
19723.361438 2.165800 1
19723.361438 2.143776 1
19723.361440 2.125493 1
19723.361443 2.502425 1
19723.361460 3.037527 1
19723.361465 2.618884 1
19723.361466 2.617593 1
19723.361471 2.382886 1
19723.361475 2.236809 1
19723.361486 2.111022 1
19723.361488 2.687135 1
19723.361489 2.285576 1
19723.361502 2.436557 1
19723.361503 2.341467 1
19723.361516 2.657273 1
19723.361533 2.396923 1
19723.361534 2.483905 1
19723.361562 3.453215 1
19723.361578 2.171082 1
19723.361581 3.241343 1
19723.361587 4.121367 0
19723.361660 3.729656 0
19723.361682 2.139117 1
19723.361761 2.193210 1
19723.361767 2.275720 1
19723.361957 2.112068 1
19723.362000 2.214787 1
19723.362017 2.551036 1
19723.362063 2.588120 1
19723.362072 2.056121 1
19723.362156 2.139198 1
19723.362182 3.221074 1
19723.362204 3.234351 0
19723.362224 2.981084 1
19723.362229 2.181511 1
19723.362251 2.399979 1
19723.362273 2.406294 1
19723.362298 2.980598 1
19723.362301 2.311028 1
19723.362324 2.436584 1
19723.362325 2.667538 1
19723.362338 2.566125 1
19723.362350 3.076637 1
19723.362455 2.943798 1
19723.362460 2.929833 1
19723.362482 2.489119 1
19723.362500 2.258503 1
19723.362535 2.942875 1
19723.362537 3.175661 0
19723.362546 2.757580 1
19723.362572 2.158244 1
19723.362581 3.860982 0
19723.362614 3.028283 1
19723.362723 2.226897 1
19723.362735 2.198177 1
19723.362862 2.063750 1
19723.362866 2.119335 1
19723.362870 2.548197 1
19723.362964 2.875562 1
19723.363008 2.291898 1
19723.363029 2.247972 1
19723.363269 2.142092 1
19723.363438 2.186187 1
19723.363455 2.352757 1
19723.363458 2.132269 1
19723.363689 2.239564 1
19723.363700 2.159335 1
19723.363734 2.779115 1
19723.363756 2.986921 1
19723.363770 2.169788 1
19723.363830 2.220981 1
19723.363845 3.640426 0
19723.364082 3.357464 0
19723.364704 3.299029 0
19723.365377 2.976787 0
19723.366083 3.165651 0
19723.366299 3.063424 0
19723.366704 3.592703 0
19723.366831 4.054603 0
19723.366833 2.072417 1
19723.366834 2.379873 1
19723.366834 2.111284 1
19723.366834 2.367320 1
19723.366835 2.592894 1
19723.366839 2.164987 1
19723.366843 2.101714 1
19723.366848 2.077579 1
19723.366849 2.165883 1
19723.366853 2.587980 1
19723.366855 2.333917 1
19723.366863 2.810571 1
19723.366866 2.807329 1
19723.366867 2.310164 1
19723.366867 2.375571 1
19723.366870 2.113710 1
19723.366871 2.122001 1
19723.366876 2.298135 1
19723.366876 3.034113 1
19723.366879 2.135531 1
19723.366879 3.424678 1
19723.366879 2.217668 1
19723.366881 2.677172 1
19723.366881 2.922707 1
19723.366882 3.046112 1
19723.366885 2.267509 1
19723.366885 2.062767 1
19723.366886 2.109341 1
19723.366893 3.033736 1
19723.366895 2.109122 1
19723.366896 2.730515 1
19723.366897 2.752598 1
19723.366903 2.579100 1
19723.366908 2.846935 1
19723.366908 2.210845 1
19723.366917 3.056270 1
19723.366923 2.227814 1
19723.366923 2.368615 1
19723.366924 2.578947 1
19723.366924 2.249921 1
19723.366936 2.364088 1
19723.366936 2.213089 1
19723.366940 2.486116 1
19723.366944 4.824719 0
19723.366945 2.730089 1
19723.366945 2.663088 1
19723.366945 2.139249 1
19723.366946 2.233049 1
19723.366946 2.720951 1
19723.366946 2.122039 1
19723.366946 2.712349 1
19723.366946 2.263213 1
19723.366947 2.361395 1
19723.366947 2.849890 1
19723.366947 2.334287 1
19723.366947 2.227172 1
19723.366947 2.096564 1
19723.366948 4.148931 0
19723.366989 2.382302 1
19723.366999 2.757278 1
19723.367075 2.129008 1
19723.367123 2.420047 1
19723.367176 2.173544 1
19723.367232 2.524960 1
19723.367295 2.930503 1
19723.367309 2.209669 1
19723.367366 2.464056 1
19723.367547 2.056447 1
19723.367600 2.868790 1
19723.367721 2.207643 1
19723.367946 4.222513 0
19723.367986 2.147207 1
19723.367991 2.566410 1
19723.368024 2.483832 1
19723.368048 2.751037 1
19723.368054 2.370597 1
19723.368054 2.066249 1
19723.368057 2.541115 1
19723.368071 2.507384 1
19723.368120 4.117905 0
19723.368136 2.109442 1
19723.368239 2.362237 1
19723.368289 2.115388 1
19723.368315 2.410644 1
19723.368362 2.819260 1
19723.368390 2.109301 1
19723.368509 2.151888 1
19723.368545 2.333552 1
19723.368594 2.139101 1
19723.368600 2.409438 1
19723.368731 2.886132 0
19723.368890 3.317135 0
19723.369250 3.107994 0
19723.369396 3.141748 0
19723.370288 3.706688 0
19723.371073 3.319224 0
19723.371742 3.595533 0
19723.372015 3.833575 0
19723.372021 2.072077 1
19723.372043 2.253515 1
19723.372056 2.307454 1
19723.372072 2.113713 1
19723.372073 2.198668 1
19723.372077 2.398989 1
19723.372088 2.206829 1
19723.372110 2.809007 1
19723.372122 2.163091 1
19723.372129 2.160935 1
19723.372138 2.773520 1
19723.372154 2.690880 1
19723.372181 2.248579 1
19723.372200 2.093213 1
19723.372227 2.200620 1
19723.372264 2.176899 1
19723.372283 2.125513 1
19723.372291 2.385214 1
19723.372350 2.206838 1
19723.372378 2.129060 1
19723.372385 2.735973 1
19723.372392 2.113462 1
19723.372393 3.052235 1
19723.372404 2.344932 1
19723.372421 2.495625 1
19723.372514 2.099526 1
19723.372537 2.542734 1
19723.372548 2.193451 1
19723.372581 2.561137 1
19723.372607 2.081998 1
19723.372659 2.063472 1
19723.372662 2.578457 1
19723.372674 2.371438 1
19723.372692 2.082922 1
19723.372698 2.564358 1
19723.372704 2.077570 1
19723.372710 2.173049 1
19723.372715 2.170050 1
19723.372722 2.109643 1
19723.372753 3.722130 0
19723.373115 3.786266 0
19723.373351 2.894245 1
19723.373446 2.127036 1
19723.373461 2.067870 1
19723.373494 2.727189 1
19723.373516 3.526933 1
19723.373533 2.233556 1
19723.373610 2.295454 1
19723.373617 3.047320 1
19723.373625 2.326174 1
19723.373630 3.578276 0
19723.373694 2.704236 1
19723.373761 2.397497 1
19723.373769 2.906636 1
19723.373796 3.517479 1
19723.373867 2.988646 0
19723.373925 3.047616 1
19723.373977 2.262736 1
19723.374004 2.339535 1
19723.374018 2.130603 1
19723.374019 2.300037 1
19723.374067 2.417697 1
19723.374075 2.360615 1
19723.374142 3.728568 0
19723.374159 2.133492 1
19723.374192 2.793348 1
19723.374259 2.205562 1
19723.374300 3.405918 0
19723.374309 2.246980 1
19723.374360 2.157053 1
19723.374444 2.243225 1
19723.374449 2.319203 1
19723.374478 2.719979 1
19723.374500 2.182253 1
19723.374520 3.500887 0
19723.374528 2.316549 1
19723.374560 2.189177 1
19723.374618 2.411880 1
19723.374708 2.654562 1
19723.374756 2.573192 1
19723.374761 2.782161 1
19723.374773 2.383284 1
19723.374821 2.128976 1
19723.374830 2.916878 1
19723.374890 2.121813 1
19723.374892 2.293644 1
19723.374942 2.425954 1
19723.374997 3.115791 1
19723.375028 2.111829 1
19723.375033 2.433049 1
19723.375051 3.081372 1
19723.375064 2.576538 1
19723.375079 2.305357 1
19723.375116 3.754445 0
19723.375130 2.355502 1
19723.375195 2.696739 1
19723.375237 2.310353 1
19723.375262 2.126221 1
19723.375295 2.197825 1
19723.375340 2.327367 1
19723.375427 2.508736 1
19723.375437 2.517730 1
19723.375540 2.249710 1
19723.375579 3.994799 0
19723.375597 2.797539 1
19723.375715 2.326994 1
19723.375727 2.496074 1
19723.375790 2.292003 1
19723.375823 3.361684 1
19723.375832 2.168395 1
19723.375854 2.172110 1
19723.375856 2.168766 1
19723.375865 2.124365 1
19723.376023 3.557344 0
19723.376058 2.327236 1
19723.376072 3.323033 1
19723.376111 2.097106 1
19723.376140 3.236878 1
19723.376173 2.555709 1
19723.376187 2.091781 1
19723.376254 3.003318 1
19723.376336 2.220203 1
19723.376450 2.639199 1
19723.376450 3.358278 1
19723.376505 3.256649 0
19723.376509 2.184253 1
19723.376579 2.320535 1
19723.376660 2.159513 1
19723.376672 2.329484 1
19723.376683 2.365818 1
19723.376838 3.225812 0
19723.376854 2.545925 1
19723.376890 2.255509 1
19723.376894 2.345257 1
19723.376955 2.450836 1
19723.376968 2.063887 1
19723.377010 2.296005 1
19723.377057 2.547879 1
19723.377092 3.193971 1
19723.377134 2.242643 1
19723.377166 2.976234 0
19723.377190 2.927195 1
19723.377204 2.461177 1
19723.377241 2.368556 1
19723.377266 2.190588 1
19723.377273 2.256467 1
19723.377283 2.276776 1
19723.377287 2.375759 1
19723.377310 2.772065 1
19723.377360 2.636794 1
19723.377393 2.161160 1
19723.377432 2.547432 1
19723.377456 2.709739 0
19723.377552 3.320107 1
19723.377569 2.602544 1
19723.377575 2.596136 1
19723.377608 2.277862 1
19723.377663 5.488402 0
19723.377726 2.308528 1
19723.377754 2.545602 1
19723.377832 2.171918 1
19723.377837 2.085270 1
19723.377930 2.409212 1
19723.377941 2.175994 1
19723.378015 2.137094 1
19723.378122 2.330202 1
19723.378222 2.796711 1
19723.378354 2.210852 1
19723.378377 3.330023 1
19723.378429 2.165319 1
19723.378616 2.436880 1
19723.378644 2.728611 1
19723.378656 2.764872 1
19723.378990 2.286734 1
19723.379076 2.181675 1
19723.379157 2.343320 1
19723.379326 2.516789 1
19723.379337 4.741337 0
19723.379347 2.597443 1
19723.379395 2.233712 1
19723.379434 2.227183 1
19723.379600 2.090101 1
19723.379739 2.086037 1
19723.379752 2.549670 1
19723.379792 2.273449 1
19723.379822 3.027306 1
19723.379825 2.580463 1
19723.379903 2.502680 1
19723.379940 3.855263 0
19723.380743 2.829273 0
19723.380769 5.758898 0
19723.380968 2.208746 1
19723.381049 2.127717 1
19723.381143 2.549715 1
19723.381271 2.365908 1
19723.381277 2.177090 1
19723.381483 2.251238 1
19723.381591 2.368351 1
19723.381623 3.004208 1
19723.381632 2.069758 1
19723.381658 2.149861 1
19723.381666 2.116177 1
19723.381763 2.243454 1
19723.381898 2.113475 1
19723.382065 3.855052 0
19723.382099 2.317657 1
19723.382242 3.971642 0
19723.382531 3.515207 0
19723.382771 3.942810 0
19723.382903 2.078769 1
19723.383038 2.123346 1
19723.383085 2.773992 1
19723.383144 2.077459 1
19723.383272 2.087299 1
19723.383279 2.372857 1
19723.383375 3.785718 0
19723.383379 2.762453 1
19723.383380 2.291854 1
19723.383399 2.123192 1
19723.383417 2.879912 1
19723.383424 2.248819 1
19723.383435 2.615657 1
19723.383490 2.252750 1
19723.383495 3.742256 0
19723.383506 2.252105 1
19723.383518 2.317932 1
19723.383533 2.273297 1
19723.383556 2.464783 1
19723.383567 2.173871 1
19723.383574 2.193003 1
19723.383666 2.133517 1
19723.383666 2.398376 1
19723.383668 2.774801 1
19723.383673 2.654548 1
19723.383718 2.548884 1
19723.383828 2.855051 1
19723.383913 2.615619 1
19723.383956 2.668894 0
19723.384173 2.096198 1
19723.384181 2.083898 1
19723.384197 2.115927 1
19723.384205 2.417917 1
19723.384209 2.249972 1
19723.384215 2.143233 1
19723.384251 2.578819 1
19723.384253 2.603405 1
19723.384299 2.345005 1
19723.384354 3.084116 0
19723.384403 3.044845 1
19723.384422 2.113739 1
19723.384439 2.340604 1
19723.384459 2.382765 1
19723.384491 3.298638 1
19723.384492 2.638095 1
19723.384514 3.065752 1
19723.384594 2.426729 1
19723.384636 2.403377 1
19723.384641 3.241947 0
19723.384656 2.564439 1
19723.384660 2.446597 1
19723.384701 2.520876 1
19723.384716 3.313675 1
19723.384718 2.424512 1
19723.384753 3.023356 1
19723.384761 2.375889 1
19723.384819 2.523108 1
19723.384902 2.225077 1
19723.384903 4.425470 0
19723.384903 2.275129 1
19723.384935 2.136021 1
19723.384954 2.386154 1
19723.384962 2.216987 1
19723.384996 2.403859 1
19723.385024 2.372112 1
19723.385029 2.400611 1
19723.385039 2.123385 1
19723.385064 2.566378 1
19723.385068 2.551165 1
19723.385096 2.175221 1
19723.385125 2.102011 1
19723.385164 2.801709 1
19723.385187 2.065009 1
19723.385242 2.553653 1
19723.385246 2.603738 1
19723.385249 2.272982 1
19723.385250 2.421000 1
19723.385259 2.216001 1
19723.385271 2.105691 1
19723.385289 2.125677 1
19723.385333 2.213999 1
19723.385334 2.056124 1
19723.385359 2.326819 1
19723.385377 2.702612 1
19723.385425 2.208028 1
19723.385443 2.084282 1
19723.385479 2.170098 1
19723.385564 2.069466 1
19723.385587 2.311010 1
19723.385603 2.424421 1
19723.385608 2.064657 1
19723.385623 2.273132 1
19723.385643 2.273263 1
19723.385697 2.404874 1
19723.385700 3.139054 0
19723.386119 3.958836 0
19723.386256 2.154030 1
19723.386276 2.749410 1
19723.386506 3.649135 0
19723.386654 3.744181 0
19723.386780 2.792977 1
19723.387000 2.064599 1
19723.387154 2.392375 1
19723.387189 3.217811 0
19723.387194 2.327160 1
19723.387470 2.098326 1
19723.387624 2.083675 1
19723.387764 2.479562 1
19723.388036 2.590605 1
19723.388053 2.325713 1
19723.388864 2.482275 1
19723.389032 3.720355 0
19723.389044 2.277057 1
19723.389052 2.349063 1
19723.389089 2.293323 1
19723.389104 2.337101 1
19723.389143 2.140724 1
19723.389182 2.161422 1
19723.389198 2.432512 1
19723.389205 2.135041 1
19723.389206 2.059252 1
19723.389220 2.080693 1
19723.389272 2.153896 1
19723.389277 2.507378 1
19723.389307 2.372343 1
19723.389344 2.371754 1
19723.389347 2.062344 1
19723.389414 2.226388 1
19723.389416 2.284801 1
19723.389459 2.481268 1
19723.389530 2.059921 1
19723.389580 2.561911 1
19723.389586 2.086632 1
19723.389596 2.215143 1
19723.389630 3.407935 0
19723.389657 2.213674 1
19723.389657 2.111828 1
19723.389703 2.246420 1
19723.389780 2.074108 1
19723.389787 2.206013 1
19723.389812 2.280325 1
19723.389929 2.711690 1
19723.389947 2.565032 1
19723.389949 2.139380 1
19723.389955 2.240032 1
19723.389956 2.605618 1
19723.389980 3.336758 0
19723.389998 2.135334 1
19723.390074 4.002923 0
19723.390081 2.191281 1
19723.390162 2.888813 1
19723.390200 2.305050 1
19723.390207 2.752904 1
19723.390210 2.724511 1
19723.390225 2.690002 1
19723.390249 2.297728 1
19723.390263 2.181462 1
19723.390266 2.179321 1
19723.390279 2.521846 1
19723.390295 2.446572 1
19723.390327 2.645015 1
19723.390375 2.212132 1
19723.390384 3.072035 1
19723.390385 2.342854 1
19723.390443 2.530307 1
19723.390471 2.136467 1
19723.390492 2.322915 1
19723.390509 2.322115 1
19723.390562 2.171607 1
19723.390577 2.565817 1
19723.390588 2.392328 1
19723.390600 2.507389 1
19723.390604 2.690084 1
19723.390669 3.031753 1
19723.390757 2.165972 1
19723.390771 2.248376 1
19723.390776 2.598368 1
19723.390796 3.395370 0
19723.391064 4.475974 0
19723.391108 2.810562 1
19723.391122 3.068527 1
19723.391170 2.133435 1
19723.391201 2.171988 1
19723.391273 2.288316 1
19723.391349 2.408423 1
19723.391563 2.317503 1
19723.391686 2.343989 1
19723.391750 2.780866 1
19723.391815 2.418497 1
19723.391838 2.901259 1
19723.391924 2.585283 1
19723.391947 2.191789 1
19723.392057 3.054722 1
19723.392121 2.322502 1
19723.392246 2.416282 1
19723.392250 2.241114 1
19723.392423 2.168675 1
19723.392426 2.219404 1
19723.392533 2.578532 1
19723.392590 2.337794 1
19723.392670 2.101408 1
19723.392675 3.885871 0
19723.392724 2.050326 1
19723.392737 2.946604 1
19723.392940 2.113729 1
19723.392981 2.373563 1
19723.393337 3.184129 1
19723.393403 2.292121 1
19723.393421 2.432383 1
19723.393464 2.187628 1
19723.393491 2.103040 1
19723.393508 2.381768 1
19723.393547 2.237453 1
19723.393617 2.464743 1
19723.393626 3.267358 0
19723.394052 2.987019 0
19723.394508 4.019863 0
19723.394511 2.329726 1
19723.394544 2.249884 1
19723.394561 2.741124 1
19723.394568 2.077622 1
19723.394605 2.303828 1
19723.394649 2.125720 1
19723.394655 2.308632 1
19723.394671 2.425652 1
19723.394751 2.411390 1
19723.394794 2.643313 1
19723.394837 2.321308 1
19723.394871 2.069510 1
19723.394933 3.630638 0
19723.395928 3.837657 0
19723.395932 2.856591 1
19723.395937 2.557734 1
19723.395941 3.067932 1
19723.395942 2.381873 1
19723.395964 2.642626 1
19723.395965 2.237421 1
19723.395965 2.369476 1
19723.395966 2.448765 1
19723.395975 2.648184 1
19723.395976 2.230012 1
19723.395978 2.319732 1
19723.395980 2.943180 1
19723.395985 2.835394 1
19723.396006 2.933125 1
19723.396014 2.428619 1
19723.396022 2.072673 1
19723.396029 2.193784 1
19723.396030 2.298840 1
19723.396036 2.370388 1
19723.396044 2.863484 1
19723.396068 2.102593 1
19723.396070 2.344958 1
19723.396070 2.675577 1
19723.396073 2.204409 1
19723.396074 2.675435 1
19723.396080 2.097334 1
19723.396086 2.348494 1
19723.396088 2.348273 1
19723.396092 2.442189 1
19723.396093 4.894943 0
19723.396295 2.242235 1
19723.396334 2.612049 1
19723.396425 3.071967 1
19723.396442 2.442956 1
19723.396470 2.242340 1
19723.396472 2.250298 1
19723.396794 2.059929 1
19723.396797 3.160444 1
19723.396802 2.139070 1
19723.396870 2.937300 1
19723.396884 2.394596 1
19723.397173 2.124236 1
19723.397219 2.901395 1
19723.397324 2.253229 1
19723.397521 2.423349 1
19723.397632 2.474756 1
19723.397720 3.719606 0
19723.398003 2.401386 1
19723.398271 3.366138 0
19723.398296 2.618642 1
19723.398334 2.502134 1
19723.398382 3.934261 0
19723.398419 2.825828 1
19723.398469 2.886439 1
19723.398488 3.150223 1
19723.398568 2.604300 1
19723.398682 3.081147 1
19723.398781 2.429285 1
